case_id,case_code,case_name,case_type,confidence_level,vendor_id,vendor_name,sector,year_window,year_start,year_end,has_institution_filter,total_contracts,in_window_contracts,out_window_contracts,noise_pct,total_value_mxn,in_window_value_mxn,out_window_value_mxn
132,JET_VAN_CAR_RENTAL_GOVT_DA,Jet Van Car Rental Government Vehicle Fleet 71%DA Capture,procurement_fraud,medium,17455,"JET VAN CAR RENTAL, S.A. DE C.V.",Infraestructura,2005-2025,2005,2025,no,854,854,0,0.0,16911556001.51,16911556001.51,0.0
133,CESAR_FUENTES_AGUIRRE_IMSS_PERSONA_FISICA,Cesar Alfonso Fuentes Aguirre - Persona Fisica 1.73B IMSS 90%DA,ghost_company,high,148437,CESAR ALFONSO FUENTES AGUIRRE,Salud,2015-2024,2015,2024,no,1366,1366,0,0.0,1729787866.46,1729787866.46,0.0
134,PV_METALLS_CASA_MONEDA_100DA_2020,PV Metalls LLC Foreign Entity 1.66B Casa de Moneda 100%DA Metal Sheets,procurement_fraud,high,266005,PV METALLS LLC,Hacienda,2020-2022,2020,2022,no,15,15,0,0.0,3572328295.85,3572328295.85,0.0
135,DEMOS_LA_JORNADA_GOVT_ADVERTISING_DA,Demos Desarrollo de Medios (La Jornada) Government Advertising 100%DA,procurement_fraud,medium,45722,DEMOS DESARROLLO DE MEDIOS SA DE CV,Hacienda,2010-2025,2010,2025,no,977,977,0,0.0,1637244950.22,1637244950.22,0.0
136,CUETARA_DICONSA_100DA_FOOD_RING,Cuetara Distribucion DICONSA 100%DA Food Ring Member,procurement_fraud,medium,80346,"CUETARA DISTRIBUCION, S.A. DE C.V.",Agricultura,2010-2025,2010,2025,no,5560,5560,0,0.0,1983526923.54,1983526923.54,0.0
137,PEPSICO_MEXICO_DICONSA_100DA_RING,Comercializadora Pepsico Mexico DICONSA 100%DA Food Ring,procurement_fraud,medium,44997,"COMERCIALIZADORA PEPSICO MEXICO, S. DE R.L. DE C.V.",Agricultura,2010-2019,2010,2019,no,6890,6890,0,0.0,1818503483.46,1818503483.46,0.0
138,ALEN_NORTE_DICONSA_100DA_RING,Alen del Norte DICONSA 100%DA Cleaning Products 13945 Contracts,procurement_fraud,medium,45050,ALEN DEL NORTE SA DE CV,Agricultura,2010-2025,2010,2025,no,13829,13829,0,0.0,1771046146.18,1771046146.18,0.0
139,MINSA_DICONSA_100DA_MASA_HARINA,Minsa SA DICONSA 100%DA Corn Flour (Masa Harina) Capture,procurement_fraud,medium,45117,"MINSA, S.A. DE C.V.",Agricultura,2010-2021,2010,2021,no,5333,5333,0,0.0,1731349689.07,1731349689.07,0.0
140,COMERCIALIZADORA_COLUMBIA_DICONSA_DA,Comercializadora Columbia DICONSA 98%DA 1.69B Capture,procurement_fraud,medium,61022,"COMERCIALIZADORA COLUMBIA, S.A. DE C.V.",Agricultura,2010-2020,2010,2020,no,61,61,0,0.0,1689670728.62,1689670728.62,0.0
141,INTEGRA_ARRENDA_BIENESTAR_AMBULANCIAS_DA,Integra Arrenda SOFOM ENR - 3.6B DA Bienestar 2024 Vehicle Transport,procurement_fraud,high,136141,INTEGRA ARRENDA SA DE CV SOFOM ENR,Educacion,2014-2025,2014,2025,no,124,124,0,0.0,12172995045.0,12172995045.0,0.0
142,PRYSE_SEGURIDAD_IMSS_HOSPITAL_DA,Grupo de Seguridad Privada Pryse IMSS Hospital Security 55%DA,procurement_fraud,medium,200343,GRUPO DE SEGURIDAD PRIVADA PRYSE DE MEXICO SA DE CV,Salud,2010-2025,2010,2025,no,307,307,0,0.0,12899863683.95,12899863683.95,0.0
143,SI_VALE_MEXICO_VOUCHER_MONOPOLY_DA,Si Vale Mexico Meal Voucher Monopoly 62%DA - 15.92B,monopoly,medium,44362,SI VALE MEXICO SA DE CV,Energia,2010-2025,2010,2025,no,932,932,0,0.0,15849634382.01,15849634382.01,0.0
149,BIRMEX_GOBIERNO_INTERMEDIARIO_VACUNAS,BIRMEX Government Vaccine/Pharmacy Intermediary Monopoly 52%DA - 26.69B,monopoly,medium,38095,LABORATORIOS DE BIOLOGICOS Y REACTIVOS DE MEXICO S.A. DE C.V,Salud,2005-2025,2005,2025,no,289,289,0,0.0,28016196539.6,28016196539.6,0.0
160,AXTEL_TELECOM_PEMEX_SAT_SEP_71DA,Axtel SAB de CV PEMEX-SAT-SEP Telecom Capture 71%DA - 14.04B,monopoly,medium,43785,AXTEL S A B DE C V,Educacion,2005-2025,2005,2025,no,743,743,0,0.0,13967412485.74,13967412485.74,0.0
160,AXTEL_TELECOM_PEMEX_SAT_SEP_71DA,Axtel SAB de CV PEMEX-SAT-SEP Telecom Capture 71%DA - 14.04B,monopoly,medium,43785,AXTEL S A B DE C V,Educacion,2005-2025,2005,2025,no,743,743,0,0.0,13967412485.74,13967412485.74,0.0
162,DICONSA_RING_COMPLETION_MOLINERA_CORONA_MASECA,DICONSA Ring Completion: Molinera 3.04B + La Corona 2.70B + Maseca 2.66B (8.40B total),procurement_fraud,medium,44985,FABRICA DE JABON LA CORONA SA DE CV,Agricultura,2005-2025,2005,2025,no,10817,10817,0,0.0,2680893186.24,2680893186.24,0.0
162,DICONSA_RING_COMPLETION_MOLINERA_CORONA_MASECA,DICONSA Ring Completion: Molinera 3.04B + La Corona 2.70B + Maseca 2.66B (8.40B total),procurement_fraud,medium,44985,FABRICA DE JABON LA CORONA SA DE CV,Agricultura,2005-2025,2005,2025,no,10817,10817,0,0.0,2680893186.24,2680893186.24,0.0
163,AXA_ASSISTANCE_NAFIN_BANJERCITO_DA,AXA Assistance Mexico NAFIN-BANJERCITO Health Insurance 70%DA - 4.15B,procurement_fraud,medium,92401,AXA ASSISTANCE MEXICO SA DE CV,Hacienda,2010-2025,2010,2025,no,33,33,0,0.0,4154268677.72,4154268677.72,0.0
163,AXA_ASSISTANCE_NAFIN_BANJERCITO_DA,AXA Assistance Mexico NAFIN-BANJERCITO Health Insurance 70%DA - 4.15B,procurement_fraud,medium,92401,AXA ASSISTANCE MEXICO SA DE CV,Hacienda,2010-2025,2010,2025,no,33,33,0,0.0,4154268677.72,4154268677.72,0.0
164,QUALITY_LABORAL_COMEX_PEMEX_STAFFING_DA,Quality Laboral Services COMEX PEMEX Staffing 67%DA - 2.59B,procurement_fraud,medium,35071,"QUALITY LABORAL SERVICES, S.A. DE C.V.",Energia,2008-2015,2008,2015,no,6,6,0,0.0,2588789581.17,2588789581.17,0.0
164,QUALITY_LABORAL_COMEX_PEMEX_STAFFING_DA,Quality Laboral Services COMEX PEMEX Staffing 67%DA - 2.59B,procurement_fraud,medium,35071,"QUALITY LABORAL SERVICES, S.A. DE C.V.",Energia,2008-2015,2008,2015,no,6,6,0,0.0,2588789581.17,2588789581.17,0.0
165,VITALMEX_COFECE_CARTEL_MEDICO,Vitalmex Group COFECE Medical Equipment Cartel ~101B MXN,monopoly,high,31371,"SELECCIONES MEDICAS DEL CENTRO, S.A. DE C.V.",Salud,2005-2020,2005,2020,no,1307,1307,0,0.0,16163489491.74,16163489491.74,0.0
166,GAMS_SOLUTIONS_IMSS_DA_6280M,GAMS Solutions IMSS 6.28B Direct Award Pharma Favoritism 88%DA - 8.21B,procurement_fraud,high,235708,GAMS SOLUTIONS SA DE CV,Salud,2015-2025,2015,2025,no,2568,2568,0,0.0,8164861998.08,8164861998.08,0.0
167,AVIOR_BIRMEX_FUERZA_MAYOR_DA,Almacenaje y Distribucion AVIOR BIRMEX Fuerza Mayor DA 3.98B - ASF Confirmed,procurement_fraud,high,280146,ALMACENAJE Y DISTRIBUCION AVIOR SA DE CV,Salud,2020-2025,2020,2025,no,18,18,0,0.0,5281962896.28,5281962896.28,0.0
169,ALIMENTACION_BIENESTAR_SHELL_NETWORK_2023,Alimentacion Bienestar Shell Network KONKISTOLO/FamilyDuck/Pelmu/Todologos ~1.8B,ghost_companies,high,297273,KONKISTOLO SA DE CV,Agricultura,2022-2025,2022,2025,no,93,93,0,0.0,243342762.73,243342762.73,0.0
169,ALIMENTACION_BIENESTAR_SHELL_NETWORK_2023,Alimentacion Bienestar Shell Network KONKISTOLO/FamilyDuck/Pelmu/Todologos ~1.8B,ghost_companies,high,293066,COMERCIALIZADORA FAMILYDUCK SA DE CV,Agricultura,2022-2025,2022,2025,no,79,79,0,0.0,885428003.4,885428003.4,0.0
169,ALIMENTACION_BIENESTAR_SHELL_NETWORK_2023,Alimentacion Bienestar Shell Network KONKISTOLO/FamilyDuck/Pelmu/Todologos ~1.8B,ghost_companies,high,279096,GRUPO PELMU SA DE CV,Agricultura,2022-2025,2022,2025,no,217,217,0,0.0,514932499.34,514932499.34,0.0
169,ALIMENTACION_BIENESTAR_SHELL_NETWORK_2023,Alimentacion Bienestar Shell Network KONKISTOLO/FamilyDuck/Pelmu/Todologos ~1.8B,ghost_companies,high,288385,TODOLOGOS.COM SA DE CV,Agricultura,2022-2025,2022,2025,no,75,75,0,0.0,163310479.59,163310479.59,0.0
170,POYAGO_IMSS_DIABETES_OVERPRICING_2024,POYAGO SA de CV IMSS Diabetes Drug 1000%+ Overpricing - MCCI 2024,overpricing,high,300207,POYAGO SA DE CV,Salud,2020-2025,2020,2025,no,26,26,0,0.0,365463562.0,365463562.0,0.0
179,COMEDORES_SALUDABLES_INAMI_SSPC_DA,Operadora de Comedores Saludables INAMI/SSPC Food Services 54%DA - 4.1B,monopoly,medium,250829,OPERADORA DE COMEDORES SALUDABLES SA DE CV,Gobernacion,2018-2025,2018,2025,no,71,71,0,0.0,4472626386.14,4472626386.14,0.0
180,BIORESEARCH_MEXICO_IMSS_PHARMA_DA,Bioresearch de Mexico IMSS Pharmaceutical Distributor 50%DA - 7.2B,monopoly,medium,148586,BIORESEARCH DE MEXICO SA DE CV,Salud,2015-2025,2015,2025,no,541,541,0,0.0,7066671464.99,7066671464.99,0.0
184,AEROENLACES_INAMI_DEPORTACION_CHARTER_100DA,Aeroenlaces Nacionales INAMI Deportation Air Charter Monopoly 100%DA - 635M,monopoly,medium,291538,AEROENLACES NACIONALES SA DE CV,Gobernacion,2023-2025,2023,2025,no,3,3,0,0.0,635775862.08,635775862.08,0.0
185,MAIZ_MAYAB_DICONSA_MAIZ_MONOPOLIO_100DA,Suministros de Maiz del Mayab DICONSA Corn Supply 100%DA - 2.15B,monopoly,medium,52803,"SUMINISTROS DE MAIZ DEL MAYAB, S.A. DE C.V.",Agricultura,2010-2025,2010,2025,no,56,56,0,0.0,2084430146.83,2084430146.83,0.0
186,GRAFICAS_CORONA_IMPRENTA_GOBIERNO_DA_RING,Graficas Corona JE Government Printing Supply Ring 81%DA - 2.14B,monopoly,medium,71174,GRAFICAS CORONA J.E. SA DE CV,Educacion,2005-2025,2005,2025,no,185,185,0,0.0,2136988858.7,2136988858.7,0.0
187,ASEO_PRIVADO_INSTITUCIONAL_ISSSTE_LIMPIEZA_DA,Aseo Privado Institucional ISSSTE/SSPC Cleaning Services 62%DA - 1.91B,overpricing,medium,258829,ASEO PRIVADO INSTITUCIONAL SA DE CV,Salud,2018-2025,2018,2025,no,26,26,0,0.0,1913328135.07,1913328135.07,0.0
188,EPSILON_NET_CENAGAS_VIGILANCIA_INSTALACIONES_DA,Epsilon.Net CENAGAS Gas Infrastructure Surveillance Single DA 2024 - 709M,overpricing,medium,286306,EPSILON.NET SA DE CV,Energia,2022-2025,2022,2025,no,8,8,0,0.0,948147731.57,948147731.57,0.0
189,TELEVISA_PUBLICIDAD_GOBIERNO_100DA_MONOPOLY,Grupo Televisa Government Advertising 100%DA Monopoly - 2.33B,monopoly,medium,131147,GRUPO TELEVISA S A B,Hacienda,2010-2025,2010,2025,no,148,148,0,0.0,2300231840.71,2300231840.71,0.0
189,TELEVISA_PUBLICIDAD_GOBIERNO_100DA_MONOPOLY,Grupo Televisa Government Advertising 100%DA Monopoly - 2.33B,monopoly,medium,53331,TV AZTECA S A B DE C V,Hacienda,2010-2025,2010,2025,no,101,101,0,0.0,749495048.47,749495048.47,0.0
191,MEDI_ACCESS_SAE_CONTRATOS_OPACOS_100DA_2013,Medi Access SAPI de CV SAE Opaque 100%DA Contracts 2013 - 1.88B,procurement_fraud,high,103424,MEDI ACCESS S A P I DE CV,Salud,2013-2013,2013,2013,no,2,2,0,0.0,1875000000.0,1875000000.0,0.0
196,PLAZA_INSURGENTES_NAFIN_RENTA_OFICINAS_100DA,Plaza Insurgentes Sur NAFIN Office Rental 100%DA - 2.33B,overpricing,medium,65004,"PLAZA INSURGENTES SUR, S.A. DE C.V.",Hacienda,2008-2025,2008,2025,no,34,34,0,0.0,2334603806.63,2334603806.63,0.0
198,CICM_IMSS_MANTENIMIENTO_COMPRESORES_MEDICOS_DA,Comercializadora Internacional de Compresores IMSS Medical Equipment Maintenance 73%DA - 2.31B,monopoly,medium,46920,COMERCIALIZADORA INTERNACIONAL DE COMPRESORES,Salud,2010-2025,2010,2025,no,109,109,0,0.0,2311608270.74,2311608270.74,0.0
202,RALMO_IMSS_HEMODINAMICA_SUBROGACION_88DA,Distribuidora Internacional Ralmo IMSS Cardiac Catheterization Subrogation 88%DA - 1.54B,monopoly,medium,224516,DISTRIBUIDORA INTERNACIONAL RALMO SA DE CV,Salud,2015-2025,2015,2025,no,103,103,0,0.0,1540021947.67,1540021947.67,0.0
204,DENTILAB_IMSS_DENTAL_DA_MONOPOLY,Dentilab IMSS Dental Laboratory Services DA Monopoly 5.3B (4368 contracts),procurement_fraud,high,4377,"DENTILAB, S.A. DE C.V.",Salud,2002-2025,2002,2025,no,4343,4343,0,0.0,5291167940.24,5291167940.24,0.0
204,DENTILAB_IMSS_DENTAL_DA_MONOPOLY,Dentilab IMSS Dental Laboratory Services DA Monopoly 5.3B (4368 contracts),procurement_fraud,high,4377,"DENTILAB, S.A. DE C.V.",Salud,2002-2025,2002,2025,no,4343,4343,0,0.0,5291167940.24,5291167940.24,0.0
205,MEDIGROUP_PACIFICO_IMSS_MEDICINE_DA_MONOPOLY,Medigroup del Pacifico IMSS Medicine DA Monopoly 3.66B (86%DA to IMSS),procurement_fraud,high,19927,MEDIGROUP DEL PACIFICO S.A. DE C.V.,Salud,2005-2025,2005,2025,no,1902,1902,0,0.0,3640150548.29,3640150548.29,0.0
205,MEDIGROUP_PACIFICO_IMSS_MEDICINE_DA_MONOPOLY,Medigroup del Pacifico IMSS Medicine DA Monopoly 3.66B (86%DA to IMSS),procurement_fraud,high,19927,MEDIGROUP DEL PACIFICO S.A. DE C.V.,Salud,2005-2025,2005,2025,no,1902,1902,0,0.0,3640150548.29,3640150548.29,0.0
206,TAS_TEVEL_POLICIA_FEDERAL_TRANSPORTE_TACTICO_100DA,Tas Tevel SA de CV Policia Federal Tactical Transport 100%DA Null Description - 923M,procurement_fraud,high,198525,TAS TEVEL S. A. DE C. V.,Gobernacion,2017-2019,2017,2019,no,3,3,0,0.0,922776451.68,922776451.68,0.0
207,RAPISCAN_SAT_ADUANAS_ESCANER_SEGURIDAD_100DA,Rapiscan Systems SAT/Customs Security Scanner Equipment/Maintenance 100%DA - 3.25B,monopoly,medium,205012,"RAPISCAN SYSTEMS, INC.",Hacienda,2017-2025,2017,2025,no,2,2,0,0.0,2509022377.81,2509022377.81,0.0
207,RAPISCAN_SAT_ADUANAS_ESCANER_SEGURIDAD_100DA,Rapiscan Systems SAT/Customs Security Scanner Equipment/Maintenance 100%DA - 3.25B,monopoly,medium,284117,RAPISCAN SYSTEMS MEXICO S DE RL DE CV,Defensa,2017-2025,2017,2025,no,10,10,0,0.0,740029693.99,740029693.99,0.0
208,FONTERRA_PENASANTA_LICONSA_LECHE_POLVO_100DA,Fonterra + Corporacion Alimentaria Penasanta LICONSA Powdered Milk 100%DA - 3.46B,monopoly,medium,44252,FONTERRA MEXICO SA DE CV,Agricultura,2010-2025,2010,2025,no,10,10,0,0.0,2534430831.6,2534430831.6,0.0
208,FONTERRA_PENASANTA_LICONSA_LECHE_POLVO_100DA,Fonterra + Corporacion Alimentaria Penasanta LICONSA Powdered Milk 100%DA - 3.46B,monopoly,medium,215287,"CORPORACIÓN ALIMENTARIA PEÑASANTA, S.A.",Agricultura,2010-2025,2010,2025,no,2,2,0,0.0,1289874000.0,1289874000.0,0.0
208,FONTERRA_PENASANTA_LICONSA_LECHE_POLVO_100DA,Fonterra + Corporacion Alimentaria Penasanta LICONSA Powdered Milk 100%DA - 3.46B,monopoly,medium,149137,CORPORACION ALIMENTARIA PENASANTA,Agricultura,2010-2025,2010,2025,no,2,2,0,0.0,1184317853.89,1184317853.89,0.0
209,CANAUTO_SEDENA_TRANSPORTE_MILITAR_INTERMEDIARIO_DA,Camara Nacional Autotransporte SEDENA Military Transport Intermediary 100%DA - 794M,procurement_fraud,high,305260,CAMARA NACIONAL DEL AUTOTRANSPORTE DE PASAJE Y TURISMO,Defensa,2024-2025,2024,2025,no,2,2,0,0.0,793965517.24,793965517.24,0.0
211,GOBIERNO_PUBLICIDAD_MEDIOS_MASIVOS_TV_RADIO_100DA,Medios Masivos Mexicanos + GIM TV Nacional + Radiorama Govt Advertising 100%DA - 2.77B,monopoly,medium,54851,MEDIOS MASIVOS MEXICANOS SA DE CV,Hacienda,2010-2025,2010,2025,no,408,408,0,0.0,1075302027.65,1075302027.65,0.0
211,GOBIERNO_PUBLICIDAD_MEDIOS_MASIVOS_TV_RADIO_100DA,Medios Masivos Mexicanos + GIM TV Nacional + Radiorama Govt Advertising 100%DA - 2.77B,monopoly,medium,189766,GIM TELEVISION NACIONAL SA DE CV,Defensa,2010-2025,2010,2025,no,83,83,0,0.0,1033719201.41,1033719201.41,0.0
211,GOBIERNO_PUBLICIDAD_MEDIOS_MASIVOS_TV_RADIO_100DA,Medios Masivos Mexicanos + GIM TV Nacional + Radiorama Govt Advertising 100%DA - 2.77B,monopoly,medium,45797,RADIORAMA SA DE CV,Hacienda,2010-2025,2010,2025,no,327,327,0,0.0,574700693.85,574700693.85,0.0
211,GOBIERNO_PUBLICIDAD_MEDIOS_MASIVOS_TV_RADIO_100DA,Medios Masivos Mexicanos + GIM TV Nacional + Radiorama Govt Advertising 100%DA - 2.77B,monopoly,medium,46961,NRM COMUNICACIONES SA DE CV,Hacienda,2010-2025,2010,2025,no,396,396,0,0.0,572268046.32,572268046.32,0.0
211,GOBIERNO_PUBLICIDAD_MEDIOS_MASIVOS_TV_RADIO_100DA,Medios Masivos Mexicanos + GIM TV Nacional + Radiorama Govt Advertising 100%DA - 2.77B,monopoly,medium,172817,IMAGEN RADIO COMERCIAL SA DE CV,Hacienda,2010-2025,2010,2025,no,205,205,0,0.0,633652641.42,633652641.42,0.0
211,GOBIERNO_PUBLICIDAD_MEDIOS_MASIVOS_TV_RADIO_100DA,Medios Masivos Mexicanos + GIM TV Nacional + Radiorama Govt Advertising 100%DA - 2.77B,monopoly,medium,45357,MILENIO DIARIO SA DE CV,Hacienda,2010-2025,2010,2025,no,743,743,0,0.0,638076367.61,638076367.61,0.0
213,VIVERES_DULCINEA_APBSA_DICONSA_ALIMENTOS_100DA,Viveres San Rafael + Comercializadora Dulcinea APBSA/DICONSA Food Supply 100%DA - 1.61B,monopoly,medium,288240,"COMERCIALIZADORA DULCINEA, S.A. DE C.V.",Agricultura,2020-2025,2020,2025,no,335,335,0,0.0,727981825.2,727981825.2,0.0
218,ALIMENTOS_LA_V_DEL_MU_HOSPITALES_ALIMENTOS_100DA,Alimentos La V del Mu: opaque hospital food supply (INCAN + Hospital General) 100%DA null descriptions - 580M,ghost_company,high,48645,ALIMENTOS LA V DEL MU SA DE CV,Salud,2010-2017,2010,2017,no,108,108,0,0.0,579348259.28,579348259.28,0.0
219,RICO_GRUPO_GASTRONOMICO_INAMI_ALIMENTOS_100DA,Rico Grupo Gastronomico: exclusive food services to INAMI (immigration) 100%DA null descriptions - 163M,institution_capture,high,181415,"RICO GRUPO GASTRONÓMICO, S,A, DE C,V,",Gobernacion,2016-2021,2016,2021,no,9,9,0,0.0,162870690.15,162870690.15,0.0
220,DIGITAL_SIGNAGE_SEDENA_ENSERES_DAMNIFICADOS_MISMATCH,Digital Signage Solutions: IT company selling refrigerators/appliances to SEDENA for disaster victims (industry mismatch) - 247M,overpricing,medium,252444,DIGITAL SIGNAGE SOLUTIONS SA DE CV,Defensa,2019-2024,2019,2024,no,8,8,0,0.0,247705910.0,247705910.0,0.0
221,PROTACTIC_SEMAR_VESTUARIO_UNIFORMES_MONOPOLIO_100DA,Protactic SA de CV: exclusive Navy uniforms and tactical equipment monopoly 100%DA no RFC - 750M,monopoly,medium,197555,PROTACTIC SA DE CV,Defensa,2017-2025,2017,2025,no,54,54,0,0.0,1380824802.52,1380824802.52,0.0
223,DICONSA_UNIVERSIDAD_INTERMEDIARIA_ESTAFA_VARIANTE,DICONSA university intermediary network: La Estafa Maestra variant using public tech institutes as pass-through for 1.4B,ghost_company,high,230022,INSTITUTO TECNOLOGICO SUPRIOR DE POZA RIDA,Agricultura,2013-2020,2013,2020,no,1,1,0,0.0,169488272.1,169488272.1,0.0
224,GRAFICOS_DIGITALES_AVANZADOS_TALLERES_GRAFICOS_MONOPOLIO,Graficos Digitales Avanzados: exclusive printing supplies monopoly for Talleres Graficos de Mexico 99%DA no RFC - 225M,monopoly,medium,45384,GRAFICOS DIGITALES AVANZADOS SA DE CV,Gobernacion,2010-2025,2010,2025,no,65,65,0,0.0,224829443.36,224829443.36,0.0
225,GRUPO_TELEVISA_100PCT_DA_PUBLICIDAD_GOBIERNO,Grupo Televisa SAB 100%DA Government Advertising 2.33B (2014-2021),procurement_fraud,high,131147,GRUPO TELEVISA S A B,Hacienda,2014-2021,2014,2021,no,148,148,0,0.0,2300231840.71,2300231840.71,0.0
226,HISA_FARMACEUTICA_IMSS_DA_MONOPOLY_94PCT,Hisa Farmaceutica IMSS DA Monopoly 94.8%DA - 3.45B (Most Extreme IMSS Pharma Ring),procurement_fraud,high,42781,HISA FARMACEUTICA SA DE CV,Salud,2010-2025,2010,2025,no,1997,1997,0,0.0,3448251044.55,3448251044.55,0.0
227,GRAFICAS_CORONA_TALLERES_GRAFICOS_DA_PRINTING_MONOPOLY,Graficas Corona Government Printing DA 81.1%DA — Talleres Graficos+IEPSA - 2.14B,procurement_fraud,medium,71174,GRAFICAS CORONA J.E. SA DE CV,Educacion,2010-2025,2010,2025,no,185,185,0,0.0,2136988858.7,2136988858.7,0.0
229,LICONSA_LACTEOS_INTERNACIONALES_DA_ECOSISTEMA,LICONSA International Dairy Ecosystem: Land O Lakes + Philpot + Industrias Lacteas Asturianas 100%DA no RFC - 7.2B,monopoly,medium,44870,"LAND O´LAKES, INC.",Agricultura,2005-2025,2005,2025,no,10,10,0,0.0,2953308207.93,2953308207.93,0.0
229,LICONSA_LACTEOS_INTERNACIONALES_DA_ECOSISTEMA,LICONSA International Dairy Ecosystem: Land O Lakes + Philpot + Industrias Lacteas Asturianas 100%DA no RFC - 7.2B,monopoly,medium,43454,PHILPOT DAIRY PRODUCTS LTD,Agricultura,2005-2025,2005,2025,no,10,10,0,0.0,2289597870.6,2289597870.6,0.0
229,LICONSA_LACTEOS_INTERNACIONALES_DA_ECOSISTEMA,LICONSA International Dairy Ecosystem: Land O Lakes + Philpot + Industrias Lacteas Asturianas 100%DA no RFC - 7.2B,monopoly,medium,44871,"INDUSTRIAS LACTEAS ASTURIANAS, S.A.",Agricultura,2005-2025,2005,2025,no,5,5,0,0.0,1997776555.1,1997776555.1,0.0
230,LICONSA_TRANSPORTE_DISTRIBUCION_DA_ECOSISTEMA,LICONSA Transport Distribution Ecosystem: Transliquidos Lopez + Tranasa + EHL del Centro 100%DA - 5.2B,monopoly,medium,27258,"TRANSLIQUIDOS REFRIGERADOS LOPEZ, S.A. DE C.V.",Agricultura,2005-2025,2005,2025,no,176,176,0,0.0,2900887086.22,2900887086.22,0.0
230,LICONSA_TRANSPORTE_DISTRIBUCION_DA_ECOSISTEMA,LICONSA Transport Distribution Ecosystem: Transliquidos Lopez + Tranasa + EHL del Centro 100%DA - 5.2B,monopoly,medium,21193,"TRANSPORTES TRANASA, S.A. DE C.V.",Agricultura,2005-2025,2005,2025,no,65,65,0,0.0,1285078914.79,1285078914.79,0.0
230,LICONSA_TRANSPORTE_DISTRIBUCION_DA_ECOSISTEMA,LICONSA Transport Distribution Ecosystem: Transliquidos Lopez + Tranasa + EHL del Centro 100%DA - 5.2B,monopoly,medium,52258,TRANSPORTES EHL DEL CENTRO SA DE CV,Agricultura,2005-2025,2005,2025,no,111,111,0,0.0,981406707.4,981406707.4,0.0
231,LICONSA_EMPAQUES_PACKAGING_DA_ECOSISTEMA,LICONSA Packaging Ecosystem: Tetra Pak + Poly Rafia + Empaques Plasticos Industriales 100%DA no RFC - 2.5B,monopoly,low,45541,TETRA PAK SA DE CV,Agricultura,2005-2025,2005,2025,no,126,126,0,0.0,1297193877.01,1297193877.01,0.0
231,LICONSA_EMPAQUES_PACKAGING_DA_ECOSISTEMA,LICONSA Packaging Ecosystem: Tetra Pak + Poly Rafia + Empaques Plasticos Industriales 100%DA no RFC - 2.5B,monopoly,low,71832,POLY RAFIA SA DE CV,Agricultura,2005-2025,2005,2025,no,26,26,0,0.0,627059043.38,627059043.38,0.0
232,LICONSA_INTERMEDIARIOS_AGRO_DA_ECOSISTEMA,LICONSA Agro Intermediaries: Interfood + Indamex + Lamex + Apis Food + Queseria Dos Lagunas 100%DA - 4.4B,ghost_company,medium,223449,INTERFOOD INC,Agricultura,2010-2025,2010,2025,no,1,1,0,0.0,949025025.0,949025025.0,0.0
232,LICONSA_INTERMEDIARIOS_AGRO_DA_ECOSISTEMA,LICONSA Agro Intermediaries: Interfood + Indamex + Lamex + Apis Food + Queseria Dos Lagunas 100%DA - 4.4B,ghost_company,medium,290377,INDAMEX INDUSTRIALIZADORA DE ALIMENTOS MEXICANOS SA DE CV,Agricultura,2010-2025,2010,2025,no,8,8,0,0.0,884486543.38,884486543.38,0.0
232,LICONSA_INTERMEDIARIOS_AGRO_DA_ECOSISTEMA,LICONSA Agro Intermediaries: Interfood + Indamex + Lamex + Apis Food + Queseria Dos Lagunas 100%DA - 4.4B,ghost_company,medium,297307,LAMEX AGRIALIMENTOS S DE RL DE CV,Agricultura,2010-2025,2010,2025,no,1,1,0,0.0,733500000.0,733500000.0,0.0
232,LICONSA_INTERMEDIARIOS_AGRO_DA_ECOSISTEMA,LICONSA Agro Intermediaries: Interfood + Indamex + Lamex + Apis Food + Queseria Dos Lagunas 100%DA - 4.4B,ghost_company,medium,124418,APIS FOOD BV,Agricultura,2010-2025,2010,2025,no,3,3,0,0.0,732310510.8,732310510.8,0.0
232,LICONSA_INTERMEDIARIOS_AGRO_DA_ECOSISTEMA,LICONSA Agro Intermediaries: Interfood + Indamex + Lamex + Apis Food + Queseria Dos Lagunas 100%DA - 4.4B,ghost_company,medium,310464,QUESERIA DOS LAGUNAS SA DE CV,Agricultura,2010-2025,2010,2025,no,10,10,0,0.0,1124871713.32,1124871713.32,0.0
233,LICONSA_PERSONA_FISICA_COOPERATIVAS_DA,"LICONSA individual/cooperative vendors: Alfonso Nava Burgos (person, 678M) + Union Logistica Jalisco + Grupo Turbofin - 1.8B",ghost_company,high,263579,GRUPO TURBOFIN S A P I DE CV,Agricultura,2005-2025,2005,2025,no,6,6,0,0.0,613342500.58,613342500.58,0.0
233,LICONSA_PERSONA_FISICA_COOPERATIVAS_DA,"LICONSA individual/cooperative vendors: Alfonso Nava Burgos (person, 678M) + Union Logistica Jalisco + Grupo Turbofin - 1.8B",ghost_company,high,189997,UNION LOGISTICA DE JALISCO POBA S DE RL DE CV,Agricultura,2005-2025,2005,2025,no,39,39,0,0.0,581726051.82,581726051.82,0.0
